artifact,check,status,detail,observed,expected
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/REVIEWER_ATTACK_CLOSURE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/REVIEWER_ATTACK_CLOSURE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/REVIEWER_ATTACK_CLOSURE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CITATION_VERIFICATION_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CITATION_VERIFICATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CITATION_VERIFICATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/PREBUTTAL.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PREBUTTAL.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/PREBUTTAL.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/PAPER_REVIEWER_RISK_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PAPER_REVIEWER_RISK_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/PAPER_REVIEWER_RISK_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/FIGURE_CAPTIONS.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/FIGURE_CAPTIONS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/FIGURE_CAPTIONS.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
release/bodyshield_non_hardware_release.zip,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
release/RELEASE_README.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
release/RELEASE_README.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
release/RELEASE_README.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/NON_HARDWARE_COMPLETE.md,documented_output_references_discovered,pass,documented output references discovered,131,>0
results/trials.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trials.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trials.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trials.parquet,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trials.parquet,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trials.parquet,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trials_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trials_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trials_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/schema_validation_summary.json,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/schema_validation_summary.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/schema_validation_summary.json,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/breaking_search.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/breaking_search.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/breaking_search.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/bodybreak_minimality_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/bodybreak_minimality_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/bodybreak_minimality_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/summary_by_method_bucket.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/summary_by_method_bucket.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/summary_by_method_bucket.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/robustness_profiles.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/robustness_profiles.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/robustness_profiles.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/threshold_sensitivity.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/threshold_sensitivity.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/threshold_sensitivity.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/oracle_feasibility.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/oracle_feasibility.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/oracle_feasibility.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/method_deltas_vs_bodyshield.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/method_deltas_vs_bodyshield.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/method_deltas_vs_bodyshield.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/learned_outcome_model_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/learned_outcome_model_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_model_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/learned_outcome_axis_weights.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/learned_outcome_axis_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_axis_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/learned_outcome_predictions.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/learned_outcome_predictions.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_predictions.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/visual_wam_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/visual_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/visual_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/visual_wam_feature_weights.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/visual_wam_feature_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/visual_wam_feature_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/visual_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/visual_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/visual_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/visual_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/visual_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/visual_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/neural_wam_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/neural_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/neural_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/neural_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/neural_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/neural_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/neural_wam_training_curve.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/neural_wam_training_curve.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/neural_wam_training_curve.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/neural_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/neural_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/neural_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/real_video_wam_readiness.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/real_video_wam_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/real_video_wam_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_weights.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trajectory_wam_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trajectory_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trajectory_wam_axis_weights.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trajectory_wam_axis_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_axis_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trajectory_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trajectory_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_eval.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/corrective_adaptation_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_residual_weights.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/corrective_adaptation_residual_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_residual_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_rollouts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/corrective_adaptation_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/corrective_trace_readiness.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/corrective_trace_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/corrective_trace_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/evidence_consistency_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/evidence_consistency_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/evidence_consistency_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/artifact_inventory_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/artifact_inventory_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
results/artifact_inventory_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
results/claim_boundary_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/claim_boundary_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/claim_boundary_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/command_surface_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/command_surface_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
